data,sistema,volume_porcentagem,volume_variacao,volume_operacional,pluviometria_dia,pluviometria_mensal,pluviometria_hist
2021-07-11,Cotia,69,3,0,2,11,43136
2021-07-11,Rio Grande,67,9,0,4,76,15271
2021-07-11,Rio Claro,48,7,0,1,6,65177
2021-07-11,São Lourenço,68,6,0,4,60,96625
2021-07-10,Cantareira,43,8,0,1,429,90121
2021-07-10,Alto Tietê,52,9,0,2,296,60646
2021-07-10,Guarapiranga,59,1,0,1,101,12852
2021-07-10,Cotia,69,5,0,2,11,46160
2021-07-10,Rio Grande,68,3,0,4,76,60854
2021-07-10,Rio Claro,48,8,0,0,6,66337
2021-07-10,São Lourenço,69,0,0,3,61,25481
2021-07-09,Cantareira,43,9,0,2,431,10777
2021-07-09,Alto Tietê,53,1,0,2,297,47218
2021-07-09,Guarapiranga,59,2,0,3,101,36874
2021-07-09,Cotia,69,7,0,1,11,49189
2021-07-09,Rio Grande,68,7,0,4,77,6592
2021-07-09,Rio Claro,48,8,0,2,6,67498
2021-07-09,São Lourenço,69,3,0,4,61,54386
2021-07-08,Cantareira,44,1,0,1,432,70251
2021-07-08,Alto Tietê,53,3,0,1,298,36854
2021-07-08,Guarapiranga,59,5,0,3,101,84969
2021-07-08,Cotia,69,8,0,2,11,52222
2021-07-08,Rio Grande,69,1,0,6,77,55551
2021-07-08,Rio Claro,49,0,0,2,6,69825
2021-07-08,São Lourenço,69,7,0,2,61,93004
2021-07-07,Cantareira,44,2,0,0,433,60834
2021-07-07,Alto Tietê,53,4,0,2,299,22814
2021-07-07,Guarapiranga,59,8,0,3,102,33131
2021-07-07,Cotia,70,0,0,2,11,55260
2021-07-07,Rio Grande,69,7,0,4,78,13920
2021-07-07,Rio Claro,49,2,0,1,6,72158
2021-07-07,São Lourenço,69,9,0,0,62,12347
2021-07-06,Cantareira,44,2,0,2,434,54900
2021-07-06,Alto Tietê,53,6,0,1,300,13503
2021-07-06,Guarapiranga,60,1,0,1,102,81359
2021-07-06,Cotia,70,2,0,2,11,58303
2021-07-06,Rio Grande,70,1,0,4,78,60178
2021-07-06,Rio Claro,49,3,0,1,6,73327
2021-07-06,São Lourenço,69,9,0,4,62,12347
2021-07-05,Cantareira,44,4,0,1,435,82659
2021-07-05,Alto Tietê,53,7,0,1,301,2982
2021-07-05,Guarapiranga,60,2,0,3,103,5498
2021-07-05,Cotia,70,4,0,2,11,61350
2021-07-05,Rio Grande,70,5,0,4,79,6592
2021-07-05,Rio Claro,49,4,0,2,6,75669
2021-07-05,São Lourenço,70,3,0,2,62,41403
2021-07-04,Cantareira,44,5,0,1,437,5882
2021-07-04,Alto Tietê,53,8,0,2,301,60955
2021-07-04,Guarapiranga,60,5,0,1,103,53826
2021-07-04,Cotia,70,6,0,2,11,64402
2021-07-04,Rio Grande,70,9,0,4,79,53164
2021-07-04,Rio Claro,49,6,0,2,6,78018
2021-07-04,São Lourenço,70,5,0,3,62,60801
2021-07-03,Cantareira,44,6,0,1,438,14002
2021-07-03,Alto Tietê,54,0,0,1,302,51757
2021-07-03,Guarapiranga,60,6,0,3,103,78015
2021-07-03,Cotia,70,8,0,3,11,67458
2021-07-03,Rio Grande,71,3,0,4,79,99892
2021-07-03,Rio Claro,49,8,0,2,6,80372
2021-07-03,São Lourenço,70,8,0,2,62,89942
2021-07-02,Cantareira,44,7,0,2,439,39864
2021-07-02,Alto Tietê,54,1,0,2,303,37724
2021-07-02,Guarapiranga,60,9,0,1,104,26441
2021-07-02,Cotia,71,1,0,2,11,73585
2021-07-02,Rio Grande,71,7,0,4,80,46779
2021-07-02,Rio Claro,50,0,0,1,6,82732
2021-07-02,São Lourenço,71,0,0,3,63,9397
2021-07-01,Cantareira,44,9,0,1,440,65251
2021-07-01,Alto Tietê,54,3,0,1,304,19998
2021-07-01,Guarapiranga,61,0,0,2,104,50679
2021-07-01,Cotia,71,3,0,4,11,76656
2021-07-01,Rio Grande,72,1,0,5,80,93823
2021-07-01,Rio Claro,50,1,0,2,6,85098
2021-07-01,São Lourenço,71,3,0,2,63,28875
2021-06-30,Cantareira,45,0,0,0,441,71271
2021-06-30,Alto Tietê,54,4,0,2,305,2459
2021-06-30,Guarapiranga,61,2,0,3,104,74932
2021-06-30,Cotia,71,7,0,4,11,82810
2021-06-30,Rio Grande,72,6,0,4,81,41025
2021-06-30,Rio Claro,50,3,0,3,6,87471
2021-06-30,São Lourenço,71,5,0,2,63,48375
2021-06-29,Cantareira,45,0,0,2,442,33879
2021-06-29,Alto Tietê,54,6,0,1,305,82413
2021-06-29,Guarapiranga,61,5,0,1,105,23489
2021-06-29,Cotia,72,1,0,2,11,88983
2021-06-29,Rio Grande,73,0,0,4,81,88386
2021-06-29,Rio Claro,50,0,0,2,6,83914
2021-06-29,São Lourenço,71,7,0,9,63,67898
2021-06-28,Cantareira,45,2,0,1,443,64854
2021-06-28,Alto Tietê,54,7,0,2,306,62498
2021-06-28,Guarapiranga,61,6,0,3,105,47791
2021-06-28,Cotia,72,3,0,1,11,92077
2021-06-28,Rio Grande,73,4,0,4,82,35906
2021-06-28,Rio Claro,49,8,0,2,6,80372
2021-06-28,São Lourenço,72,6,0,4,64,46221
2021-06-27,Cantareira,45,3,0,1,444,62256
2021-06-27,Alto Tietê,54,9,0,1,307,51814
2021-06-27,Guarapiranga,61,9,0,1,105,96443
2021-06-27,Cotia,72,4,0,4,11,95175
2021-06-27,Rio Grande,73,8,0,3,82,83585
2021-06-27,Rio Claro,50,0,0,1,6,82732
2021-06-27,São Lourenço,73,0,0,5,64,85520
2021-06-26,Cantareira,45,4,0,1,445,53684
2021-06-26,Alto Tietê,55,0,0,1,308,21573
2021-06-26,Guarapiranga,62,0,0,0,106,8617
2021-06-26,Cotia,72,8,0,2,12,1385
2021-06-26,Rio Grande,74,1,0,5,83,15460
2021-06-26,Rio Claro,50,1,0,1,6,85098
2021-06-26,São Lourenço,73,5,0,1,65,24913
2021-06-25,Cantareira,45,5,0,1,446,78240
2021-06-25,Alto Tietê,55,1,0,1,308,87213
2021-06-25,Guarapiranga,62,0,0,2,106,20794
2021-06-25,Cotia,73,0,0,2,12,4497
2021-06-25,Rio Grande,74,6,0,2,83,63405
2021-06-25,Rio Claro,50,2,0,1,6,86284
2021-06-25,São Lourenço,73,6,0,1,65,34775
2021-06-24,Cantareira,45,6,0,1,447,45811
2021-06-24,Alto Tietê,55,2,0,1,309,39806
2021-06-24,Guarapiranga,62,2,0,1,106,45160
2021-06-24,Cotia,73,2,0,0,12,7614
2021-06-24,Rio Grande,74,8,0,3,83,95457
2021-06-24,Rio Claro,50,3,0,1,6,87471
2021-06-24,São Lourenço,73,5,0,3,65,24913
2021-06-23,Cantareira,45,7,0,1,448,48676
2021-06-23,Alto Tietê,55,3,0,1,309,96241
2021-06-23,Guarapiranga,62,3,0,0,106,69542
2021-06-23,Cotia,73,2,0,2,12,7614
2021-06-23,Rio Grande,75,1,0,2,84,27581
2021-06-23,Rio Claro,50,4,0,6,6,88659
2021-06-23,São Lourenço,73,2,0,6,65,5205
2021-06-22,Cantareira,45,6,0,1,448,25546
2021-06-22,Alto Tietê,55,4,0,1,310,53012
2021-06-22,Guarapiranga,62,3,0,0,106,69542
2021-06-22,Cotia,73,4,0,0,12,10735
2021-06-22,Rio Grande,75,3,0,1,84,43669
2021-06-22,Rio Claro,49,8,0,2,6,80372
2021-06-22,São Lourenço,72,6,0,1,64,46221
2021-06-21,Cantareira,45,7,0,1,448,59231
2021-06-21,Alto Tietê,55,5,0,1,310,85105
2021-06-21,Guarapiranga,62,3,0,0,106,69542
2021-06-21,Cotia,73,4,0,2,12,10735
2021-06-21,Rio Grande,75,4,0,3,84,59776
2021-06-21,Rio Claro,49,6,0,2,6,78018
2021-06-21,São Lourenço,72,5,0,4,64,36410
2021-06-20,Cantareira,45,8,0,1,450,5880
2021-06-20,Alto Tietê,55,6,0,1,311,47813
2021-06-20,Guarapiranga,62,3,0,2,106,69542
2021-06-20,Cotia,73,6,0,0,12,13861
2021-06-20,Rio Grande,75,7,0,4,84,92042
2021-06-20,Rio Claro,49,4,0,3,6,75669
2021-06-20,São Lourenço,72,1,0,2,64,7014
2021-06-19,Cantareira,45,9,0,1,450,62583
2021-06-19,Alto Tietê,55,7,0,1,312,16110
2021-06-19,Guarapiranga,62,5,0,1,106,93940
2021-06-19,Cotia,73,6,0,2,12,13861
2021-06-19,Rio Grande,76,1,0,3,85,40575
2021-06-19,Rio Claro,49,7,0,2,6,79194
2021-06-19,São Lourenço,71,9,0,1,63,87445
2021-06-18,Cantareira,46,0,0,2,451,95089
2021-06-18,Alto Tietê,55,8,0,2,312,92393
2021-06-18,Guarapiranga,62,6,0,3,107,18353
2021-06-18,Cotia,73,8,0,2,12,16992
2021-06-18,Rio Grande,76,4,0,5,85,73021
2021-06-18,Rio Claro,49,9,0,1,6,81551
2021-06-18,São Lourenço,72,0,0,2,63,97226
2021-06-17,Cantareira,46,2,0,0,453,27514
2021-06-17,Alto Tietê,56,0,0,1,313,68327
2021-06-17,Guarapiranga,62,9,0,1,107,67228
2021-06-17,Cotia,74,0,0,2,12,20127
2021-06-17,Rio Grande,76,9,0,4,86,21823
2021-06-17,Rio Claro,49,8,0,1,6,80372
2021-06-17,São Lourenço,72,2,0,2,64,16807
2021-06-16,Cantareira,46,2,0,2,454,20428
2021-06-16,Alto Tietê,56,1,0,1,314,48048
2021-06-16,Guarapiranga,63,0,0,3,107,91688
2021-06-16,Cotia,74,2,0,1,12,23267
2021-06-16,Rio Grande,77,3,0,3,86,70788
2021-06-16,Rio Claro,49,7,0,1,6,79194
2021-06-16,São Lourenço,72,4,0,3,64,26606
2021-06-15,Cantareira,46,4,0,1,455,38392
2021-06-15,Alto Tietê,56,2,0,2,315,15301
2021-06-15,Guarapiranga,63,3,0,3,108,40656
2021-06-15,Cotia,74,3,0,2,12,26412
2021-06-15,Rio Grande,77,6,0,4,87,3521
2021-06-15,Rio Claro,49,8,0,2,6,80372
2021-06-15,São Lourenço,72,7,0,1,64,56037
2021-06-14,Cantareira,46,5,0,1,456,31918
2021-06-14,Alto Tietê,56,4,0,1,315,97987
2021-06-14,Guarapiranga,63,6,0,3,108,89686
2021-06-14,Cotia,74,5,0,2,12,29561
2021-06-14,Rio Grande,78,0,0,5,87,52755
2021-06-14,Rio Claro,50,0,0,1,6,82732
2021-06-14,São Lourenço,72,8,0,3,64,65859
2021-06-13,Cantareira,46,6,0,1,457,51810
2021-06-13,Alto Tietê,56,5,0,2,316,83155
2021-06-13,Guarapiranga,63,9,0,3,109,38777
2021-06-13,Cotia,74,7,0,2,12,32715
2021-06-13,Rio Grande,78,5,0,3,88,2153
2021-06-13,Rio Claro,49,9,0,4,6,81551
2021-06-13,São Lourenço,73,1,0,0,64,95360
2021-06-12,Cantareira,46,7,0,0,458,44507
2021-06-12,Alto Tietê,56,7,0,1,317,65226
2021-06-12,Guarapiranga,64,2,0,1,109,87929
2021-06-12,Cotia,74,9,0,2,12,35874
2021-06-12,Rio Grande,78,8,0,4,88,35175
2021-06-12,Rio Claro,49,5,0,1,6,76843
2021-06-12,São Lourenço,73,1,0,1,64,95360
2021-06-11,Cantareira,46,7,0,1,458,76623
2021-06-11,Alto Tietê,56,8,0,1,318,34833
2021-06-11,Guarapiranga,64,3,0,2,110,12528
2021-06-11,Cotia,75,1,0,2,12,39037
2021-06-11,Rio Grande,79,2,0,3,88,84845
2021-06-11,Rio Claro,49,4,0,0,6,74498
2021-06-11,São Lourenço,73,2,0,0,65,5205
2021-06-10,Cantareira,46,6,0,1,457,69604
2021-06-10,Alto Tietê,56,9,0,1,318,74269
2021-06-10,Guarapiranga,64,5,0,1,110,37142
2021-06-10,Cotia,75,3,0,2,12,42205
2021-06-10,Rio Grande,79,5,0,3,89,18048
2021-06-10,Rio Claro,49,4,0,0,6,75669
2021-06-10,São Lourenço,73,2,0,1,65,5205
2021-06-09,Cantareira,46,7,0,0,458,62344
2021-06-09,Alto Tietê,57,0,0,1,319,22959
2021-06-09,Guarapiranga,64,6,0,3,110,61772
2021-06-09,Cotia,75,5,0,0,12,45378
2021-06-09,Rio Grande,79,8,0,1,89,51325
2021-06-09,Rio Claro,49,4,0,4,6,75669
2021-06-09,São Lourenço,73,1,0,1,64,95360
2021-06-08,Cantareira,46,7,0,1,458,92189
2021-06-08,Alto Tietê,57,1,0,0,319,73444
2021-06-08,Guarapiranga,64,9,0,1,111,11075
2021-06-08,Cotia,75,5,0,0,12,45378
2021-06-08,Rio Grande,79,9,0,3,89,67991
2021-06-08,Rio Claro,49,0,0,0,6,69825
2021-06-08,São Lourenço,73,0,0,1,64,85520
2021-06-07,Cantareira,46,8,0,2,460,4539
2021-06-07,Alto Tietê,57,1,0,1,320,9355
2021-06-07,Guarapiranga,65,0,0,3,111,35749
2021-06-07,Cotia,75,5,0,0,12,45378
2021-06-07,Rio Grande,80,2,0,5,90,1377
2021-06-07,Rio Claro,49,0,0,2,6,69825
2021-06-07,São Lourenço,72,9,0,2,64,75687
2021-06-06,Cantareira,47,0,0,1,461,46043
2021-06-06,Alto Tietê,57,2,0,2,320,55231
2021-06-06,Guarapiranga,65,3,0,3,111,85142
2021-06-06,Cotia,75,5,0,2,12,45378
2021-06-06,Rio Grande,80,7,0,4,90,51593
2021-06-06,Rio Claro,49,2,0,2,6,72158
2021-06-06,São Lourenço,73,1,0,3,64,95360
2021-06-05,Cantareira,47,1,0,1,462,71707
2021-06-05,Alto Tietê,57,4,0,1,321,40360
2021-06-05,Guarapiranga,65,6,0,3,112,34593
2021-06-05,Cotia,75,7,0,0,12,48555
2021-06-05,Rio Grande,81,1,0,5,91,1974
2021-06-05,Rio Claro,49,4,0,2,6,75669
2021-06-05,São Lourenço,73,4,0,2,65,15056
2021-06-04,Cantareira,47,2,0,2,463,93143
2021-06-04,Alto Tietê,57,5,0,1,322,25695
2021-06-04,Guarapiranga,65,9,0,2,112,84104
2021-06-04,Cotia,75,7,0,2,12,48555
2021-06-04,Rio Grande,81,6,0,4,91,52520
2021-06-04,Rio Claro,49,6,0,2,6,78018
2021-06-04,São Lourenço,73,6,0,1,65,34775
2021-06-03,Cantareira,47,4,0,1,465,21597
2021-06-03,Alto Tietê,57,6,0,1,322,88783
2021-06-03,Guarapiranga,66,1,0,2,113,8881
2021-06-03,Cotia,75,9,0,2,12,51737
2021-06-03,Rio Grande,82,0,0,5,92,3232
2021-06-03,Rio Claro,49,8,0,0,6,80372
2021-06-03,São Lourenço,73,7,0,1,65,44644
2021-06-02,Cantareira,47,5,0,1,466,41001
2021-06-02,Alto Tietê,57,7,0,1,323,38344
2021-06-02,Guarapiranga,66,3,0,2,113,58479
2021-06-02,Cotia,76,1,0,2,12,54924
2021-06-02,Rio Grande,82,5,0,3,92,54109
2021-06-02,Rio Claro,49,8,0,0,6,80372
2021-06-02,São Lourenço,73,8,0,0,65,54518
2021-06-01,Cantareira,47,6,0,1,467,45243
2021-06-01,Alto Tietê,57,8,0,1,323,84424
2021-06-01,Guarapiranga,66,5,0,1,113,83299
2021-06-01,Cotia,76,3,0,0,12,58116
2021-06-01,Rio Grande,82,8,0,3,92,88120
2021-06-01,Rio Claro,49,8,0,2,6,80372
2021-06-01,São Lourenço,73,8,0,4,65,54518
2021-05-31,Cantareira,47,7,0,0,468,31867
2021-05-31,Alto Tietê,57,9,0,0,324,31369
2021-05-31,Guarapiranga,66,6,0,0,114,8134
2021-05-31,Cotia,76,3,0,0,12,58116
2021-05-31,Rio Grande,83,1,0,3,93,22204
2021-05-31,Rio Claro,50,0,0,1,6,83441
2021-05-31,São Lourenço,73,4,0,4,65,15056
2021-05-30,Cantareira,47,7,0,2,468,80944
2021-05-30,Alto Tietê,57,9,0,1,324,42708
2021-05-30,Guarapiranga,66,6,0,0,114,8134
2021-05-30,Cotia,76,3,0,2,12,58116
2021-05-30,Rio Grande,83,4,0,4,93,56363
2021-05-30,Rio Claro,50,1,0,1,6,85098
2021-05-30,São Lourenço,73,0,0,2,64,85520
2021-05-29,Cantareira,47,9,0,1,469,92680
2021-05-29,Alto Tietê,58,0,0,0,324,88225
2021-05-29,Guarapiranga,66,6,0,5,114,8134
2021-05-29,Cotia,76,5,0,0,12,61312
2021-05-29,Rio Grande,83,8,0,5,94,880
2021-05-29,Rio Claro,50,2,0,9,6,86284
2021-05-29,São Lourenço,73,2,0,5,65,5205
2021-05-28,Cantareira,48,0,0,1,471,34927
2021-05-28,Alto Tietê,58,0,0,1,324,93534
2021-05-28,Guarapiranga,67,1,0,3,114,82725
2021-05-28,Cotia,76,5,0,2,12,61312
2021-05-28,Rio Grande,84,3,0,5,94,59284
2021-05-28,Rio Claro,51,1,-1,7,6,98222
2021-05-28,São Lourenço,73,7,-1,2,65,44644
2021-05-27,Cantareira,48,1,0,2,472,80474
2021-05-27,Alto Tietê,58,1,0,1,325,37919
2021-05-27,Guarapiranga,67,4,0,3,115,32522
2021-05-27,Cotia,76,7,0,1,12,64513
2021-05-27,Rio Grande,84,8,0,4,95,10995
2021-05-27,Rio Claro,52,8,-1,8,7,21326
2021-05-27,São Lourenço,74,9,-1,2,66,53584
2021-05-26,Cantareira,48,3,0,1,474,11764
2021-05-26,Alto Tietê,58,2,0,1,326,4864
2021-05-26,Guarapiranga,67,7,0,2,115,82376
2021-05-26,Cotia,76,8,0,2,12,67718
2021-05-26,Rio Grande,85,2,0,4,95,52486
2021-05-26,Rio Claro,54,6,-1,9,7,46253
2021-05-26,São Lourenço,76,1,-1,1,67,63242
2021-05-25,Cantareira,48,4,0,0,474,97893
2021-05-25,Alto Tietê,58,3,0,0,326,42966
2021-05-25,Guarapiranga,67,9,0,3,116,32286
2021-05-25,Cotia,77,0,0,2,12,70929
2021-05-25,Rio Grande,85,6,0,4,96,7973
2021-05-25,Rio Claro,56,5,-1,9,7,71811
2021-05-25,São Lourenço,77,2,-1,1,68,53502
2021-05-24,Cantareira,48,4,0,1,475,64203
2021-05-24,Alto Tietê,58,3,0,1,326,92038
2021-05-24,Guarapiranga,68,2,0,2,116,82252
2021-05-24,Cotia,77,2,0,2,12,74144
2021-05-24,Rio Grande,86,0,0,3,96,49715
2021-05-24,Rio Claro,58,4,-1,8,7,98010
2021-05-24,São Lourenço,78,3,0,1,69,54368
2021-05-23,Cantareira,48,5,0,1,476,73593
2021-05-23,Alto Tietê,58,4,0,0,327,33248
2021-05-23,Guarapiranga,68,4,0,3,117,7255
2021-05-23,Cotia,77,4,0,0,12,77363
2021-05-23,Rio Grande,86,3,0,4,96,84582
2021-05-23,Rio Claro,60,2,-1,9,8,22146
2021-05-23,São Lourenço,78,4,0,1,69,64488
2021-05-22,Cantareira,48,6,0,1,477,45904
2021-05-22,Alto Tietê,58,4,0,1,327,44206
2021-05-22,Guarapiranga,68,7,0,3,117,57302
2021-05-22,Cotia,77,4,0,2,12,77363
2021-05-22,Rio Grande,86,7,0,4,97,26522
2021-05-22,Rio Claro,62,1,-1,9,8,48202
2021-05-22,São Lourenço,78,5,0,3,69,74615
2021-05-21,Cantareira,48,7,0,1,478,66812
2021-05-21,Alto Tietê,58,5,0,1,327,69416
2021-05-21,Guarapiranga,69,0,0,3,118,7404
2021-05-21,Cotia,77,6,0,2,12,80588
2021-05-21,Rio Grande,87,1,0,3,97,72080
2021-05-21,Rio Claro,64,0,-2,0,8,74863
2021-05-21,São Lourenço,78,8,0,4,69,94886
2021-05-20,Cantareira,48,8,0,1,479,55516
2021-05-20,Alto Tietê,58,6,0,0,328,10814
2021-05-20,Guarapiranga,69,3,0,3,118,57560
2021-05-20,Cotia,77,8,0,2,12,83817
2021-05-20,Rio Grande,87,4,0,3,98,7211
2021-05-20,Rio Claro,66,0,-2,4,9,2135
2021-05-20,São Lourenço,79,2,0,6,70,35503
2021-05-19,Cantareira,48,9,0,1,480,34415
2021-05-19,Alto Tietê,58,6,0,1,328,61206
2021-05-19,Guarapiranga,69,6,0,1,119,7770
2021-05-19,Cotia,78,0,0,0,12,87051
2021-05-19,Rio Grande,87,7,0,5,98,42417
2021-05-19,Rio Claro,68,4,-2,4,9,34490
2021-05-19,São Lourenço,79,8,0,4,70,86413
2021-05-18,Cantareira,49,0,0,0,481,5346
2021-05-18,Alto Tietê,58,7,0,0,328,92872
2021-05-18,Guarapiranga,69,7,0,2,119,32894
2021-05-18,Cotia,78,0,0,2,12,87051
2021-05-18,Rio Grande,88,2,0,3,98,95368
2021-05-18,Rio Claro,70,8,-2,4,9,67690
2021-05-18,São Lourenço,80,2,0,6,71,27254
2021-05-17,Cantareira,49,0,0,1,481,22328
2021-05-17,Alto Tietê,58,7,0,1,328,96328
2021-05-17,Guarapiranga,69,9,0,1,119,58032
2021-05-17,Cotia,78,2,0,0,12,90289
2021-05-17,Rio Grande,88,5,0,3,99,30764
2021-05-17,Rio Claro,73,2,0,6,10,182
2021-05-17,São Lourenço,80,8,0,0,71,78446
2021-05-16,Cantareira,49,1,0,1,482,27197
2021-05-16,Alto Tietê,58,8,0,1,329,21969
2021-05-16,Guarapiranga,70,0,0,0,119,83183
2021-05-16,Cotia,78,2,0,0,12,90289
2021-05-16,Rio Grande,88,8,0,4,99,66236
2021-05-16,Rio Claro,73,8,0,8,10,8035
2021-05-16,São Lourenço,80,8,0,0,71,78446
2021-05-15,Cantareira,49,2,0,1,483,37134
2021-05-15,Alto Tietê,58,7,0,0,329,11453
2021-05-15,Guarapiranga,70,0,0,1,119,83183
2021-05-15,Cotia,78,2,0,0,12,90289
2021-05-15,Rio Grande,89,2,0,0,100,1783
2021-05-15,Rio Claro,74,6,0,8,10,19104
2021-05-15,São Lourenço,80,8,1,0,71,78446
2021-05-14,Cantareira,49,3,0,0,483,78422
2021-05-14,Alto Tietê,58,7,0,2,328,71207
2021-05-14,Guarapiranga,69,9,0,3,119,58032
2021-05-14,Cotia,78,2,0,2,12,90289
2021-05-14,Rio Grande,89,2,0,7,100,1783
2021-05-14,Rio Claro,75,4,0,0,10,30263
2021-05-14,São Lourenço,79,8,2,1,70,86413
2021-05-13,Cantareira,49,3,0,0,484,25055
2021-05-13,Alto Tietê,58,5,0,4,327,54019
2021-05-13,Guarapiranga,69,6,0,6,119,7770
2021-05-13,Cotia,78,0,0,6,12,87051
2021-05-13,Rio Grande,88,5,0,9,99,30764
2021-05-13,Rio Claro,75,4,4,1,10,30263
2021-05-13,São Lourenço,77,7,0,9,69,3859
2021-05-12,Cantareira,49,3,0,1,483,71699
2021-05-12,Alto Tietê,58,1,0,2,325,77388
2021-05-12,Guarapiranga,69,0,0,1,118,7404
2021-05-12,Cotia,77,4,0,2,12,77363
2021-05-12,Rio Grande,87,6,0,3,98,24804
2021-05-12,Rio Claro,71,3,0,2,9,73819
2021-05-12,São Lourenço,76,8,0,5,68,23361
2021-05-11,Cantareira,49,4,0,1,484,81608
2021-05-11,Alto Tietê,58,3,0,1,326,59133
2021-05-11,Guarapiranga,69,1,0,2,118,32476
2021-05-11,Cotia,77,6,0,0,12,80588
2021-05-11,Rio Grande,87,9,0,3,98,60048
2021-05-11,Rio Claro,71,1,0,0,9,72284
2021-05-11,São Lourenço,77,3,0,3,68,63561
2021-05-10,Cantareira,49,5,0,1,486,27168
2021-05-10,Alto Tietê,58,4,0,1,327,20399
2021-05-10,Guarapiranga,69,3,0,1,118,57560
2021-05-10,Cotia,77,6,0,2,12,80588
2021-05-10,Rio Grande,88,2,0,3,98,95368
2021-05-10,Rio Claro,71,1,0,1,9,72284
2021-05-10,São Lourenço,77,6,0,2,68,93775
2021-05-09,Cantareira,49,6,0,2,487,50590
2021-05-09,Alto Tietê,58,5,0,1,327,96921
2021-05-09,Guarapiranga,69,4,0,2,118,82658
2021-05-09,Cotia,77,8,0,2,12,83817
2021-05-09,Rio Grande,88,5,0,0,99,30764
2021-05-09,Rio Claro,71,0,0,1,9,70751
2021-05-09,São Lourenço,77,8,0,2,69,13948
2021-05-08,Cantareira,49,8,0,1,488,88242
2021-05-08,Alto Tietê,58,6,0,1,328,42985
2021-05-08,Guarapiranga,69,6,0,3,119,7770
2021-05-08,Cotia,78,0,0,2,12,87051
2021-05-08,Rio Grande,88,5,0,0,99,30764
2021-05-08,Rio Claro,70,9,2,4,9,69220
2021-05-08,São Lourenço,77,6,0,0,68,93775
2021-05-07,Cantareira,49,9,0,2,490,19744
2021-05-07,Alto Tietê,58,7,0,2,328,99315
2021-05-07,Guarapiranga,69,9,0,1,119,58032
2021-05-07,Cotia,78,2,0,2,12,90289
2021-05-07,Rio Grande,88,5,0,3,99,30764
2021-05-07,Rio Claro,68,5,1,1,9,35981
2021-05-07,São Lourenço,77,6,0,4,68,93775
2021-05-06,Cantareira,50,1,0,1,491,86465
2021-05-06,Alto Tietê,58,9,0,1,329,86704
2021-05-06,Guarapiranga,70,0,0,3,119,83183
2021-05-06,Cotia,78,4,0,2,12,93533
2021-05-06,Rio Grande,88,8,0,4,99,66236
2021-05-06,Rio Claro,67,4,0,0,9,21152
2021-05-06,São Lourenço,78,0,0,4,69,24044
2021-05-05,Cantareira,50,2,0,1,492,80606
2021-05-05,Alto Tietê,59,0,0,2,330,62106
2021-05-05,Guarapiranga,70,3,0,1,120,33524
2021-05-05,Cotia,78,6,0,2,12,96781
2021-05-05,Rio Grande,89,2,0,3,100,1783
2021-05-05,Rio Claro,67,4,0,1,9,21152
2021-05-05,São Lourenço,78,4,0,4,69,64488
2021-05-04,Cantareira,50,3,0,2,494,26057
2021-05-04,Alto Tietê,59,2,0,0,331,45594
2021-05-04,Guarapiranga,70,4,0,2,120,58715
2021-05-04,Cotia,78,8,0,2,13,33
2021-05-04,Rio Grande,89,5,0,5,100,42757
2021-05-04,Rio Claro,67,3,0,1,9,19679
2021-05-04,São Lourenço,78,8,0,2,69,94886
2021-05-03,Cantareira,50,5,0,1,496,1506
2021-05-03,Alto Tietê,59,2,0,2,331,94008
2021-05-03,Guarapiranga,70,6,0,1,120,83918
2021-05-03,Cotia,79,0,0,2,13,3291
2021-05-03,Rio Grande,90,0,0,3,100,90986
2021-05-03,Rio Claro,67,2,0,0,9,18208
2021-05-03,São Lourenço,79,0,0,4,70,15182
2021-05-02,Cantareira,50,6,0,1,497,932
2021-05-02,Alto Tietê,59,4,0,1,332,56937
2021-05-02,Guarapiranga,70,7,0,2,121,9134
2021-05-02,Cotia,79,2,0,2,13,6553
2021-05-02,Rio Grande,90,3,0,3,101,26800
2021-05-02,Rio Claro,67,2,0,0,9,18208
2021-05-02,São Lourenço,79,4,0,3,70,55848
2021-05-01,Cantareira,50,7,0,1,498,22596
2021-05-01,Alto Tietê,59,5,0,1,333,32517
2021-05-01,Guarapiranga,70,9,0,1,121,34363
2021-05-01,Cotia,79,4,0,2,13,9820
2021-05-01,Rio Grande,90,6,0,3,101,62691
2021-05-01,Rio Claro,67,2,0,1,9,18208
2021-05-01,São Lourenço,79,7,0,2,70,76219
2021-04-30,Cantareira,50,8,0,1,499,2131
2021-04-30,Alto Tietê,59,6,0,1,334,19754
2021-04-30,Guarapiranga,71,0,0,2,121,59604
2021-04-30,Cotia,79,6,0,4,13,13092
2021-04-30,Rio Grande,90,9,0,2,101,98659
2021-04-30,Rio Claro,67,1,0,2,9,16738
2021-04-30,São Lourenço,79,9,0,1,70,96614
2021-04-29,Cantareira,50,9,0,1,500,28647
2021-04-29,Alto Tietê,59,7,0,1,334,72893
2021-04-29,Guarapiranga,71,2,0,1,121,84859
2021-04-29,Cotia,80,0,0,2,13,19650
2021-04-29,Rio Grande,91,1,0,3,102,16672
2021-04-29,Rio Claro,66,9,0,8,9,13804
2021-04-29,São Lourenço,79,8,0,1,70,86413
2021-04-28,Cantareira,51,0,0,1,501,14882
2021-04-28,Alto Tietê,59,8,0,1,335,7951
2021-04-28,Guarapiranga,71,3,0,0,122,10126
